CRR_ID,AccountHolder,Source,Sink,HedgeType,TimeOfUse,MW,ShadowPricePerMWH
173194213,XBIOUR,BTE_PUN1,THW_1_CCU,OPT,Off-peak,9.0,0.133275
173323076,XUNCIE,GBY_GT,THW_1_CCU,OPT,Off-peak,2.5,0.051791
173322402,XUNCIE,TXCTY_CTA,AMOCO_PUN2,OPT,Off-peak,1.3,0.131573
173322849,XUNCIE,BRHEIGHT_RN,AMOCO_PUN2,OPT,Off-peak,1.2,0.125206
173323619,XUNCIE,UCC_COG_PUN2,AMOCO_PUN2,OPT,Off-peak,1.6,0.043394
173323500,XUNCIE,SENATEWD_1,GPASTURE_ALL,OPT,Off-peak,1.0,0.573223
173322742,XUNCIE,AJAXWIND_RN,GPASTURE_ALL,OPT,Off-peak,1.0,0.856046
173323018,XUNCIE,ELECTRAW_1_2,GPASTURE_ALL,OPT,Off-peak,1.0,1.044321
173323595,XUNCIE,TRINITY_ALL,GPASTURE_ALL,OPT,Off-peak,1.0,0.879951
173323208,XUNCIE,KEECHI_U1,GPASTURE_ALL,OPT,Off-peak,1.1,0.869121
173323105,XUNCIE,GRSES_UNIT2,GPASTURE_ALL,OPT,Off-peak,1.0,0.452472
173266457,XLELAN,BUFF_GAP_ALL,HOLSTEIN_ALL,OPT,Off-peak,4.0,0.438541
173322255,XUNCIE,BUFF_GAP_ALL,HOLSTEIN_ALL,OPT,Off-peak,2.0,0.449403
173163152,XSARA3,HHOLLW4_WND1,HOLSTEIN_ALL,OPT,Off-peak,10.0,0.438541
173287695,XTEFLP,LMO_ESR_RN,DANSBY_ALL,OPT,Off-peak,5.0,0.148357
173287696,XTEFLP,LMO_ESR_RN,DANSBY_ALL,OPT,Off-peak,6.0,0.148357
173287697,XTEFLP,LMO_ESR_RN,DANSBY_ALL,OPT,Off-peak,2.2,0.148357
173134741,XSWPWR,ATK_ATKINSG7,DANSBY_ALL,OPT,Off-peak,0.2,0.065822
173322773,XUNCIE,ATK_ATKINSG7,DANSBY_ALL,OPT,Off-peak,1.9,0.065822
173322422,XUNCIE,TNP_TNP_O_1,DANSBY_ALL,OPT,Off-peak,1.1,0.337828
173150886,XSUEZI,LONEWOLF_ALL,DANSBY_ALL,OBL,Off-peak,0.6,0.319499
173198509,XSNDAL,RPUBRDS_RN,DANSBY_ALL,OPT,Off-peak,1.7,0.138865
173323373,XUNCIE,NUE_NUECESG9,CCEC_GT1,OPT,Off-peak,1.0,0.039646
173265390,XDCEND,SANTACRU_ALL,CCEC_GT1,OBL,Off-peak,6.3,0.550436
173131164,XMIDWE,B_DAVIS_4,CCEC_GT1,OPT,Off-peak,1.5,0.312977
173131711,XMIDWE,B_DAVIS_4,CCEC_GT1,OPT,Off-peak,0.3,0.312977
173259012,XCASTP,B_DAVIS_4,CCEC_GT1,OPT,Off-peak,1.5,0.312977
173259559,XCASTP,B_DAVIS_4,CCEC_GT1,OPT,Off-peak,0.3,0.312977
173104591,XENDUR,WLTC_ESR_RN,CCEC_GT1,OPT,Off-peak,15.0,0.060178
173322717,XUNCIE,OXY_OXY_CCG1,CCEC_GT1,OPT,Off-peak,1.0,0.249267
173193862,XBIOUR,LGE_LGE_GT2,WHITE_PT_UN1,OPT,Off-peak,2.7,0.105506
173134364,XSWPWR,INGLCO_PUN3,WHITE_PT_UN1,OPT,Off-peak,0.2,0.09
173134459,XSWPWR,INGLCO_PUN3,WHITE_PT_UN1,OPT,Off-peak,10.0,0.09
173134881,XSWPWR,INGLCO_PUN3,WHITE_PT_UN1,OPT,Off-peak,1.0,0.09
173134902,XSWPWR,INGLCO_PUN3,WHITE_PT_UN1,OPT,Off-peak,3.8,0.09
173134987,XSWPWR,INGLCO_PUN3,WHITE_PT_UN1,OPT,Off-peak,5.0,0.09
173323187,XUNCIE,INGLCO_PUN3,WHITE_PT_UN1,OPT,Off-peak,2.0,0.09
173228354,XDYNE3,PAP1_PAP1,WHITE_PT_UN1,OPT,Off-peak,0.6,0.233356
